,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
627,Forbesv3_1017.csv,91478624.0,16/10/2020 11:58, ,1.31706e+18,en,40.0,0.0,0.0,11.0,Sprinklr,Here’s everything you need to know about the best types of retirement plans available and how to decide which one is best for you: https://t.co/nJolyqcxXX https://t.co/LVunS6xLmx
625,Forbesv3_1017.csv,91478624.0,16/10/2020 12:30, ,1.31707e+18,en,44.0,0.0,4.0,6.0,Twitter Media Studio,The 5 most valuable sports teams of 2020 https://t.co/wht6KMjiVB #TheCountdown https://t.co/sBlUxMLIKv
623,Forbesv3_1017.csv,91478624.0,16/10/2020 13:39, ,1.31708e+18,en,73.0,0.0,2.0,12.0,Sprinklr,Meet America's best employers for women 2020: https://t.co/hCc7K09dZs by @ruthumohnews https://t.co/nVwrNnfcSM
620,Forbesv3_1017.csv,91478624.0,16/10/2020 14:11, ,1.31709e+18,en,986.0,230.0,152.0,661.0,Sprinklr,"Many believe Donald Trump owes $400 million, especially after he seemed to agree with that figure on national television Thursday—in reality, the president owes more than $1 billion https://t.co/YFGxT843Jj by @DanAlexander21 https://t.co/9BHayMxhpn"
619,Forbesv3_1017.csv,91478624.0,16/10/2020 14:13, ,1.31709e+18,en,44.0,1.0,2.0,2.0,Sprinklr,Need cash? Tap your life insurance policy https://t.co/vi9IH6RkLS https://t.co/Mhu9JFzknD
618,Forbesv3_1017.csv,91478624.0,16/10/2020 14:28, ,1.3171e+18,en,56.0,1.0,2.0,13.0,Sprinklr,Here are 3 ways to maintain your sense of purpose while working from home: https://t.co/qWw4jcVXrm https://t.co/kPvrRfIBYD
617,Forbesv3_1017.csv,91478624.0,16/10/2020 14:43, ,1.3171e+18,en,48.0,1.0,3.0,13.0,Sprinklr,The top dividend stocks for October: https://t.co/6v3eMZ0xHC https://t.co/CSjq68PEma
615,Forbesv3_1017.csv,91478624.0,16/10/2020 15:13, ,1.31711e+18,en,50.0,2.0,5.0,14.0,Sprinklr,Can Covid-19 coronavirus cause hearing problems even with no other symptoms? Here are what some scientific publications have indicated: https://t.co/zzjh3KbvXv https://t.co/Wdse3xt3nI
613,Forbesv3_1017.csv,91478624.0,16/10/2020 15:33, ,1.31711e+18,en,0.0,0.0,0.0,19.0,Forbes Botstream,RT @ForbesCrypto: Five years of enterprise blockchain: What have we learned? And where next? by @gendal https://t.co/OqOKQL3SSH
612,Forbesv3_1017.csv,91478624.0,16/10/2020 15:44, ,1.31711e+18,en,69.0,2.0,5.0,16.0,Sprinklr,Japanese companies guiding robots into the future https://t.co/BoSita4aFQ Sponsored by @JapanGov https://t.co/krUMw28bE6
607,Forbesv3_1017.csv,91478624.0,16/10/2020 17:13, ,1.31714e+18,en,74.0,6.0,2.0,29.0,Sprinklr,"The plastic industry pushed recycling on America knowing it would fall short, according to report https://t.co/eP5tV00Gjz https://t.co/Jx487oV1Fh"
606,Forbesv3_1017.csv,91478624.0,16/10/2020 17:20, ,1.31714e+18,en,56.0,0.0,3.0,19.0,Twitter Media Studio,Forbes looks at how entertainment's top talent is scoring huge paydays despite the pandemic https://t.co/IzK6gERSIr https://t.co/HEtnWLhKWZ
604,Forbesv3_1017.csv,91478624.0,16/10/2020 17:43, ,1.31714e+18,en,34.0,0.0,2.0,14.0,Sprinklr,"Here's a first look at 2021 tax brackets (and rates), standard deductions, and other cost of living adjustments: https://t.co/JYNfsC4sHS https://t.co/CqP2l1TgQW"
602,Forbesv3_1017.csv,91478624.0,16/10/2020 17:48, ,1.31715e+18,en,47.0,19.0,54.0,13.0,Sprinklr,Maryland Governor Larry Hogan chose to vote for neither fellow Republican Donald Trump nor challenger Joe Biden. 
601,Forbesv3_1017.csv,91478624.0,16/10/2020 18:13, ,1.31715e+18,en,29.0,0.0,3.0,7.0,Sprinklr,The published Culture 500 Study by MIT Sloan Management Review and Glassdoor analyzes 500 of the largest firms in America and provides findings on corporate culture https://t.co/JGzHSMKTOC https://t.co/TQV7Tw1DnL
600,Forbesv3_1017.csv,91478624.0,16/10/2020 18:28, ,1.31716e+18,en,45.0,0.0,2.0,12.0,Sprinklr,73% of parents may make major professional changes if schools don't fully reopen https://t.co/jOkIurChDU https://t.co/7asy2siuS1
599,Forbesv3_1017.csv,91478624.0,16/10/2020 18:33, ,1.31716e+18,en,67.0,3.0,13.0,11.0,Sprinklr,"On a new What's Ahead, Shep and Ian Murray—founders of billion dollar Vineyard Vines—talk to Steve about the power of entrepreneurship while sharing their insights on leading a company towards growth https://t.co/GtG5UJy7rD Presented by @AtheneUSA https://t.co/q1gcBADuZK"
598,Forbesv3_1017.csv,91478624.0,16/10/2020 18:43, ,1.31716e+18,en,78.0,4.0,6.0,8.0,Sprinklr,How to treat your dog to a luxury camping adventure: https://t.co/pXBEjfCsOL https://t.co/aif7rgqRa3
597,Forbesv3_1017.csv,91478624.0,16/10/2020 18:58, ,1.31716e+18,en,88.0,1.0,4.0,20.0,Sprinklr,These are the best face masks according to top outdoor gear specialists: https://t.co/W9zYsfMN09 https://t.co/KePEVnKADl
595,Forbesv3_1017.csv,91478624.0,16/10/2020 19:14, ,1.31717e+18,en,45.0,1.0,4.0,5.0,Sprinklr,New research takes the pulse on how employees and execs are handling real-time work transformation https://t.co/gfcwPiXIoj Sponsored by @servicenow https://t.co/JIlmqxP456
591,Forbesv3_1017.csv,91478624.0,16/10/2020 20:13, ,1.31718e+18,en,237.0,24.0,74.0,50.0,Sprinklr,"Trump’s net worth dropped $600 million in a year to $2.5 billion. That puts him at No. 339 on the #Forbes400, down 64 spots from a year ago https://t.co/pWlTCRkcVS https://t.co/wLX8AvsSmS"
589,Forbesv3_1017.csv,91478624.0,16/10/2020 20:33, ,1.31719e+18,en,0.0,0.0,0.0,18.0,Forbes Botstream,RT @ForbesCrypto: Enterprise blockchain is five years old! What has actually been achieved? What have we learned? How might the next five y…
586,Forbesv3_1017.csv,91478624.0,16/10/2020 21:20, ,1.3172e+18,en,28.0,0.0,1.0,8.0,Sprinklr,Here's why you should consider personal loans to ensure liquidity amid the coronavirus: https://t.co/E8ud0KXVWq https://t.co/zUySUyiUwP
585,Forbesv3_1017.csv,91478624.0,16/10/2020 21:39, ,1.3172e+18,en,41.0,1.0,1.0,12.0,Sprinklr,These are the top 25 enterprise software startups to watch for in 2020: https://t.co/xWLLdTHc0f https://t.co/TTPcTSj1KE
582,Forbesv3_1017.csv,91478624.0,16/10/2020 22:43, ,1.31722e+18,en,46.0,1.0,3.0,8.0,Sprinklr,Try these expert strategies to avoid airline fees now: https://t.co/QFIiMmoYnm https://t.co/2G6UsGRaOC
579,Forbesv3_1017.csv,91478624.0,16/10/2020 23:20, ,1.31723e+18,en,64.0,3.0,3.0,23.0,Twitter Media Studio,Patreon cofounder and CEO Jack Conte on what makes a winning pitch to investors https://t.co/JOiTI2iXph
577,Forbesv3_1017.csv,91478624.0,16/10/2020 23:43, ,1.31723e+18,en,39.0,3.0,11.0,7.0,Sprinklr,Mortgage rates are at record lows. Here’s why first-time homebuyers aren't benefiting: https://t.co/fYhJtamEBH https://t.co/L4xrZlemY5
576,Forbesv3_1017.csv,91478624.0,17/10/2020 00:28, ,1.31725e+18,en,48.0,0.0,6.0,4.0,Sprinklr,Here are the best humidifiers for your home in 2020: https://t.co/kCtjctKKRd #ForbesFinds https://t.co/I5wwBi2THo
1490,Forbesv3_1025.csv,91478624.0,17/10/2020 01:28, ,1.31726e+18,en,31.0,2.0,11.0,17.0,Sprinklr,Are higher taxes on the way? Steve Forbes looks at three state referendums that will test certain tax measures and how they might play out with a Biden presidency or Trump reelection https://t.co/oC7r3tc1J4 Presented by @AtheneUSA https://t.co/8PavLl0INi
1488,Forbesv3_1025.csv,91478624.0,17/10/2020 02:43, ,1.31728e+18,en,138.0,2.0,14.0,26.0,Sprinklr,"With the emergence of Rivian, founder and CEO RJ Scaringe is transforming the EV market from a one-horse race to a battle for the direction of the entire industry https://t.co/b1TMWzUvxH https://t.co/z82Yo8VV3X"
1487,Forbesv3_1025.csv,91478624.0,17/10/2020 03:18, ,1.31729e+18,en,43.0,1.0,7.0,13.0,Sprinklr,"The potential impact of that data will only get stronger as increased automation, AI, and forecasting models help us better predict and prepare for what’s ahead https://t.co/p7G8ABNPVZ Sponsored by @tableau https://t.co/TgMJzP7jml"
1486,Forbesv3_1025.csv,91478624.0,17/10/2020 04:59, ,1.31731e+18,en,87.0,0.0,2.0,17.0,Sprinklr,"Ozzy Osbourne and Tom Morello pay tribute to guitar hero Randy Rhoads, ‘a shooting star’ https://t.co/t4c95X0IjO https://t.co/JzfiDeusEX"
1485,Forbesv3_1025.csv,91478624.0,17/10/2020 05:59, ,1.31733e+18,en,68.0,1.0,2.0,13.0,Sprinklr,Tech dominates FlexJob's top 50 companies hiring for remote jobs https://t.co/fKhZB4c68w https://t.co/B7APoOwp3t
1481,Forbesv3_1025.csv,91478624.0,17/10/2020 11:58, ,1.31742e+18,en,78.0,1.0,5.0,15.0,Sprinklr,Twilio CEO Jeff Lawson shares why he’s acquiring Segment for $3.2 billion https://t.co/SkDVpGa8Mu by @alexrkonrad https://t.co/RsxEXvJpU3
1480,Forbesv3_1025.csv,91478624.0,17/10/2020 12:13, ,1.31742e+18,en,235.0,2.0,10.0,55.0,Sprinklr,This smart home gym is the future of fitness: https://t.co/w0slwjIOX4 https://t.co/x4Xe5dw4jR
1479,Forbesv3_1025.csv,91478624.0,17/10/2020 13:28, ,1.31744e+18,en,335.0,55.0,56.0,138.0,Sprinklr,"Coronavirus can remain on paper currency for 28 days, per a new study https://t.co/t6QpcCU31h https://t.co/Fhrtu2tlUt"
1478,Forbesv3_1025.csv,91478624.0,17/10/2020 13:44, ,1.31745e+18,en,158.0,3.0,14.0,50.0,Sprinklr,YES I CAN: Where young people will decide the 2020 elections https://t.co/YwiJoCu5CU Sponsored by @civicnation https://t.co/ZFxF0bv6t3
1476,Forbesv3_1025.csv,91478624.0,17/10/2020 14:03, ,1.31745e+18,en,0.0,0.0,0.0,6.0,Forbes Botstream,"RT @ForbesAdvisor: Universal health care is a long contested political point in the United States. And in 2020, it seems that its future is…"
1472,Forbesv3_1025.csv,91478624.0,17/10/2020 15:15, ,1.31747e+18,en,74.0,0.0,5.0,19.0,Sprinklr,Here's how to document damage after an auto accident: https://t.co/g04gJiTkSC https://t.co/xMy5z9hJDV
1468,Forbesv3_1025.csv,91478624.0,17/10/2020 16:39, ,1.31749e+18,en,157.0,10.0,31.0,31.0,Sprinklr,"Only 50% of Americans are willing to get a Covid-19 vaccine, according to a recent poll https://t.co/ykMwnnfzGV https://t.co/xPsTNayjQz"
1467,Forbesv3_1025.csv,91478624.0,17/10/2020 16:58, ,1.3175e+18,en,79.0,3.0,3.0,24.0,Sprinklr,The MTA proposed a plan to allow New York-based businesses in Grand Central Terminal to pay rent on a sliding scale based solely on revenue https://t.co/usyDiG6xOz https://t.co/3jttn5M4JF
1466,Forbesv3_1025.csv,91478624.0,17/10/2020 17:03, ,1.3175e+18,en,0.0,0.0,0.0,8.0,Forbes Botstream,RT @ForbesAdvisor: U.S. Rep. James Clyburn (D-S.C.) asked FHFA Director Mark Calabria to direct @FannieMae &amp; @FreddieMac to require mortgag…
1464,Forbesv3_1025.csv,91478624.0,17/10/2020 17:20, ,1.3175e+18,en,256.0,11.0,9.0,89.0,Twitter Media Studio,"Big Hit Entertainment, the agency behind BTS, K-pop’s most popular boy band, raised 963 billion won ($840 million), marking South Korea's biggest IPO since 2017 https://t.co/R4igDwD4Xw https://t.co/2ONg3sxUoR"
1459,Forbesv3_1025.csv,91478624.0,17/10/2020 19:58, ,1.31754e+18,en,92.0,1.0,5.0,17.0,Sprinklr,Here are the richest hedge fund managers on the 2020 #Forbes400 list: https://t.co/KYYBiAipth https://t.co/BANH7VBsHM
1454,Forbesv3_1025.csv,91478624.0,17/10/2020 23:20, ,1.31759e+18,en,173.0,5.0,5.0,53.0,Twitter Media Studio,Berkshire Hathaway's Warren Buffett on the importance of finding mentors https://t.co/ejAAoFNLQi
1453,Forbesv3_1025.csv,91478624.0,18/10/2020 01:13, ,1.31762e+18,en,87.0,1.0,4.0,19.0,Sprinklr,Here are the best treadmills for a home gym in 2020: https://t.co/XJWS3RXCqW #ForbesFinds https://t.co/51luOcB8xX
1449,Forbesv3_1025.csv,91478624.0,18/10/2020 02:13, ,1.31763e+18,en,109.0,4.0,5.0,28.0,Sprinklr,Inside Forbes' ranking of the country's most successful #SelfMadeWomen entrepreneurs and executives as measured by their net worths: https://t.co/fln0eBugw8 https://t.co/bxCHiQ6yFq
1448,Forbesv3_1025.csv,91478624.0,18/10/2020 02:29, ,1.31764e+18,en,223.0,4.0,18.0,85.0,Sprinklr,"In 1955, the brutal lynching of Emmett Till in Mississippi galvanized the civil rights movement much as George Floyd's death has changed the world. So why has his legacy largely been forgotten and will he ever find justice? https://t.co/CG2zhwkzPR https://t.co/pbtNsCKvyn"
1446,Forbesv3_1025.csv,91478624.0,18/10/2020 03:13, ,1.31765e+18,en,53.0,2.0,4.0,4.0,Sprinklr,Inside the Palm Springs hotel that’s the location for ‘The Bachelorette’ 2020: https://t.co/xEHdVTeDZg https://t.co/hi979I1D11
1445,Forbesv3_1025.csv,91478624.0,18/10/2020 03:43, ,1.31766e+18,en,175.0,9.0,18.0,58.0,Sprinklr,Here's how we ranked each #Forbes400 billionaire based on their giving https://t.co/AYDXEJOVVJ https://t.co/7PzH6lrx0E
1444,Forbesv3_1025.csv,91478624.0,18/10/2020 04:19, ,1.31767e+18,en,364.0,22.0,16.0,89.0,Sprinklr,Here's how Cathie Wood beat Wall Street by betting Tesla is worth more than $1 trillion: https://t.co/7MqXtouy9Y https://t.co/T9sNWI1u7R
1442,Forbesv3_1025.csv,91478624.0,18/10/2020 04:59, ,1.31768e+18,en,70.0,1.0,3.0,16.0,Sprinklr,Here's how to earn more with powerful shifts in mindset and behavior: https://t.co/0jBtD2Wv1z https://t.co/nPSwXFuTdR
1441,Forbesv3_1025.csv,91478624.0,18/10/2020 05:58, ,1.31769e+18,en,116.0,23.0,11.0,64.0,Sprinklr,Here's why your hand sanitizer may be ineffective or tainted by cancer-causing chemicals: https://t.co/aVrGJKAr1U https://t.co/HhDAvAoror
1440,Forbesv3_1025.csv,91478624.0,18/10/2020 07:58, ,1.31772e+18,en,72.0,1.0,1.0,13.0,Sprinklr,Your complete guide to mobile check deposit: https://t.co/zw6Ro3kYJs https://t.co/xpCTmP80dF
1438,Forbesv3_1025.csv,91478624.0,18/10/2020 11:03, ,1.31777e+18,en,0.0,0.0,0.0,9.0,Forbes Botstream,"RT @ForbesAdvisor: Instead of cooking at home, families can take advantage of hotels' separate accommodations and Thanksgiving menus delive…"
1437,Forbesv3_1025.csv,91478624.0,18/10/2020 11:58, ,1.31778e+18,en,45.0,1.0,4.0,13.0,Sprinklr,Should you redeem credit card rewards for Amazon spending? https://t.co/94rQyTL2KA https://t.co/SFN0bqsRPZ
1435,Forbesv3_1025.csv,91478624.0,18/10/2020 13:28, ,1.3178e+18,en,55.0,1.0,1.0,15.0,Sprinklr,Here are the #Just100 companies leading the new era of responsible capitalism: https://t.co/kGb6CpNBqo https://t.co/r1jWLk6ZuD
1434,Forbesv3_1025.csv,91478624.0,18/10/2020 13:59, ,1.31781e+18,en,102.0,12.0,28.0,40.0,Sprinklr,"Covid-19 could lead to ""sudden"" permanent deafness https://t.co/OCYI1rBHm5 https://t.co/ByQNm0GMAp"
1432,Forbesv3_1025.csv,91478624.0,18/10/2020 14:19, ,1.31782e+18,en,173.0,4.0,7.0,31.0,Sprinklr,"From teenage runaway to homeless single mother to girlboss extraordinaire, meet million-dollar entrepreneur Mimi G: https://t.co/1An2ol6uov https://t.co/GYiJSD9QwO"
1430,Forbesv3_1025.csv,91478624.0,18/10/2020 14:39, ,1.31782e+18,en,40.0,2.0,1.0,9.0,Sprinklr,Here's how this pandemic-proof online farmers market can promote sustainable farming: https://t.co/bS2z6GTuod #ForbesAgTech #decadeofU30 https://t.co/v4TcWdt1JC
1429,Forbesv3_1025.csv,91478624.0,18/10/2020 14:45, ,1.31782e+18,en,61.0,0.0,2.0,6.0,Sprinklr,From farmer to fork: How Land O’Lakes stepped up to the challenges of a global pandemic https://t.co/jU9cwLyNLZ Sponsored by @Oracle https://t.co/gl9aNdRh5U
1428,Forbesv3_1025.csv,91478624.0,18/10/2020 14:58, ,1.31783e+18,en,2075.0,63.0,26.0,623.0,Sprinklr,Quote of the day. https://t.co/cv1uHHbz2d
1426,Forbesv3_1025.csv,91478624.0,18/10/2020 15:14, ,1.31783e+18,en,0.0,0.0,0.0,158.0,Twitter Web App,"RT @alexrkonrad: When Matt Huang and Fred Ehrsam raised $400M for their new fund Paradigm in 2018, they did something bold: put it all into…"
1417,Forbesv3_1025.csv,91478624.0,18/10/2020 18:38, ,1.31788e+18,en,0.0,0.0,0.0,21.0,Twitter Web App,"RT @lisettevoytko: For your Sunday reads: peep the first excerpt of ""The Spider: Inside the Criminal Web of Jeffrey Epstein and Ghislaine M…"
1416,Forbesv3_1025.csv,91478624.0,18/10/2020 18:58, ,1.31789e+18,en,83.0,2.0,8.0,26.0,Sprinklr,"As oil bankruptcies surge, vulture investors start their long feast https://t.co/hYR2CRvZUF https://t.co/AD04p4An6x"
1415,Forbesv3_1025.csv,91478624.0,18/10/2020 19:36, ,1.3179e+18,en,17.0,1.0,7.0,9.0,Sprinklr,Keep your business running smoothly while also planning for your future with these tips for managing your business finances. https://t.co/FLhX1zuaLF Sponsored by @Square https://t.co/nkkoAHHERn
1414,Forbesv3_1025.csv,91478624.0,18/10/2020 19:41, ,1.3179e+18,en,34.0,0.0,14.0,8.0,Twitter Media Studio,Why daunting situations can often times offer rare career opportunities https://t.co/pT4bOQDBGp https://t.co/0SXU84Ee40
1409,Forbesv3_1025.csv,91478624.0,18/10/2020 21:58, ,1.31793e+18,en,80.0,1.0,4.0,21.0,Sprinklr,"These trail blazers, worth a collective $90 billion, have started or helped expand companies that do everything from build rockets to create snowboards to make Covid-19 tests: https://t.co/cXfQ3T332p #SelfMadeWomen https://t.co/MoFL7oLk40"
1408,Forbesv3_1025.csv,91478624.0,18/10/2020 22:58, ,1.31795e+18,en,94.0,2.0,5.0,27.0,Sprinklr,"Meet the billionaire winners and losers of the dot-com bubble, Great Recession and Covid-19 crash: https://t.co/gJq5fsBxgD #Forbes400 https://t.co/72JVjrY5EP"
1407,Forbesv3_1025.csv,91478624.0,18/10/2020 23:03, ,1.31795e+18,en,0.0,0.0,0.0,5.0,Forbes Botstream,"RT @ForbesAdvisor: Life isn’t the same but, as it takes new forms, you also may find that you’re overdue for a financial check-up to make s…"
1404,Forbesv3_1025.csv,91478624.0,19/10/2020 01:29, ,1.31799e+18,en,33.0,0.0,0.0,8.0,Sprinklr,The COVID-19 crisis has exacerbated the existing challenges facing businesses and exposed new risks that must be addressed. https://t.co/Fmwqq4WKNu Sponsored by @Deloitte https://t.co/fxaT6l0Tli
1401,Forbesv3_1025.csv,91478624.0,19/10/2020 02:13, ,1.318e+18,en,68.0,4.0,12.0,34.0,Sprinklr,Here's how to clean your N95 mask or face covering with Covid-19 coronavirus: https://t.co/Xv6BEE8i8l https://t.co/OqBvbi3tbm
1400,Forbesv3_1025.csv,91478624.0,19/10/2020 02:29, ,1.318e+18,en,106.0,4.0,13.0,22.0,Sprinklr,Here are the youngest billionaires on this year's #Forbes400 list: https://t.co/TkLkkq5byQ https://t.co/0JWlrK0BAU
1398,Forbesv3_1025.csv,91478624.0,19/10/2020 03:13, ,1.31801e+18,en,730.0,14.0,19.0,149.0,Sprinklr,"Despite Rihanna's musical success, she's made the bulk of her fortune from Fenty Beauty, the makeup brand she co-owns with luxury goods group LVMH https://t.co/efYlo9QInL #SelfMadeWomen https://t.co/TcD9EBHVbL"
1397,Forbesv3_1025.csv,91478624.0,19/10/2020 03:43, ,1.31802e+18,en,59.0,1.0,0.0,13.0,Sprinklr,"If you determine that flying is suitable for you this holiday season, here’s what to expect at the airport and on your flight: https://t.co/9MA5CBQv0e https://t.co/hADyxfFOnT"
1396,Forbesv3_1025.csv,91478624.0,19/10/2020 04:19, ,1.31803e+18,en,53.0,0.0,2.0,17.0,Sprinklr,Here are 3 things to know about Disney’s media and entertainment businesses reorganization: https://t.co/enZNezGAm5 https://t.co/P3vzSdP0wf
1394,Forbesv3_1025.csv,91478624.0,19/10/2020 04:58, ,1.31804e+18,en,83.0,2.0,2.0,19.0,Sprinklr,Here are 10 ways AI improves pricing and revenue management: https://t.co/xWLGVN18Zl https://t.co/rhRXMLIfV5
1393,Forbesv3_1025.csv,91478624.0,19/10/2020 05:58, ,1.31805e+18,en,109.0,1.0,2.0,18.0,Sprinklr,Streaming services lead the way for women in TV https://t.co/ACPBW1AzqY https://t.co/gqcXPEMauE
1391,Forbesv3_1025.csv,91478624.0,19/10/2020 10:58, ,1.31813e+18,en,47.0,1.0,2.0,14.0,Sprinklr,Here's how to prepare to retire earlier than you planned: https://t.co/mCegFkXUUX https://t.co/LrxtTBFRqJ
1390,Forbesv3_1025.csv,91478624.0,19/10/2020 11:58, ,1.31814e+18,en,127.0,3.0,4.0,32.0,Sprinklr,Here are the world's highest-paid soccer players of this year: https://t.co/BQNLZyYpB7 https://t.co/uMRNs0I0JR
1388,Forbesv3_1025.csv,91478624.0,19/10/2020 12:19, ,1.31815e+18,en,764.0,86.0,94.0,401.0,Sprinklr,Trump will have $900 million of loans coming due in his second term if he’s reelected. https://t.co/YPuuqb9K4h by @DanAlexander21 https://t.co/UjP86l1ywt
1387,Forbesv3_1025.csv,91478624.0,19/10/2020 12:30, ,1.31815e+18,en,33.0,1.0,4.0,10.0,Twitter Media Studio,3 ways companies can support their Black employees right now https://t.co/R5rhL9uE2w https://t.co/IPWHAGwjYL
1386,Forbesv3_1025.csv,91478624.0,19/10/2020 13:01, ,1.31816e+18,en,82.0,8.0,5.0,38.0,Twitter Web App,The president would likely have to engage in a series of high-stakes transactions that could produce unfathomable conflicts of interest. https://t.co/efU3Oe0dBq by @DanAlexander21 https://t.co/GKUZRGp6M0
1385,Forbesv3_1025.csv,91478624.0,19/10/2020 13:03, ,1.31816e+18,en,80.0,0.0,2.0,27.0,Twitter Web App,About half of the debt coming due from the start of 2021 to the end of 2024 is secured against assets that Trump and his children own outright. https://t.co/efU3Oe0dBq by @DanAlexander21 https://t.co/ZniIrI0Xrf
1384,Forbesv3_1025.csv,91478624.0,19/10/2020 13:07, ,1.31816e+18,en,49.0,0.0,3.0,14.0,Twitter Web App,"The rest of the loans are held against 1290 Avenue of the Americas in Manhattan and 555 California Street in San Francisco, office buildings in which the president has a 30% limited partnership interest. https://t.co/efU3Oe0dBq https://t.co/x81mdJnbVf"
1381,Forbesv3_1025.csv,91478624.0,19/10/2020 13:19, ,1.31816e+18,en,60.0,0.0,3.0,16.0,Sprinklr,"Beer, band-aids and Ben &amp; Jerry’s: Why venture capitalists gave two 27-year-olds $1 billion to build the ultimate online convenience store https://t.co/RAgF2BL1V4 https://t.co/f2DzmOjm20"
1379,Forbesv3_1025.csv,91478624.0,19/10/2020 13:58, ,1.31817e+18,en,117.0,6.0,2.0,40.0,Sprinklr,97% of executives say Covid-19 sped up digital transformation https://t.co/5V8sBNbE0T https://t.co/xpIFcdH43P
1377,Forbesv3_1025.csv,91478624.0,19/10/2020 14:28, ,1.31818e+18,en,49.0,0.0,2.0,11.0,Sprinklr,Here are the pros and cons of money market accounts: https://t.co/PnXwjNWEww https://t.co/tXX1p5ri7S
1376,Forbesv3_1025.csv,91478624.0,19/10/2020 14:43, ,1.31819e+18,en,45.0,0.0,3.0,8.0,Sprinklr,The science behind motivating employees: Rewards that drive business gains https://t.co/ZIPZSlhjmx Sponsored by @SAP https://t.co/YnUhPkbEsH
1375,Forbesv3_1025.csv,91478624.0,19/10/2020 14:58, ,1.31819e+18,en,1420.0,27.0,12.0,419.0,Sprinklr,Quote of the day. https://t.co/nhJwFOmMPq
1372,Forbesv3_1025.csv,91478624.0,19/10/2020 15:43, ,1.3182e+18,en,67.0,0.0,1.0,19.0,Sprinklr,Here's how universities are increasing the utility of the humanities: https://t.co/YcbiYrvPVG https://t.co/AZoLYT5J3m
1369,Forbesv3_1025.csv,91478624.0,19/10/2020 16:43, ,1.31822e+18,en,68.0,1.0,2.0,11.0,Sprinklr,Here's how this tech company created a sensational solution for face masks: https://t.co/KFdL1W783m https://t.co/iH3spOmyqn
1368,Forbesv3_1025.csv,91478624.0,19/10/2020 16:58, ,1.31822e+18,en,50.0,3.0,3.0,7.0,Sprinklr,Here's why Rodan + Fields’ founders lost their billionaire status: https://t.co/2Vic6nMaLi by @lisettevoytko #SelfMadeWomen https://t.co/YovfEif6kZ
1367,Forbesv3_1025.csv,91478624.0,19/10/2020 17:09, ,1.31822e+18,en,287.0,13.0,33.0,72.0,Sprinklr,At least 67 billionaires made six-figure donations to committees supporting Joe Biden in the last 3 months. https://t.co/nXOSyeTdbq by @mtindera07 https://t.co/l7bdpR4V6e
1366,Forbesv3_1025.csv,91478624.0,19/10/2020 17:12, ,1.31822e+18,en,0.0,0.0,0.0,2527.0,Twitter Web App,RT @AliVelshi: Trump Will Have $900 Million Of Loans Coming Due In His Second Term If He’s Reelected. He would likely have to engage in a s…
1365,Forbesv3_1025.csv,91478624.0,19/10/2020 17:14, ,1.31822e+18,en,54.0,2.0,5.0,10.0,Sprinklr,This Halo mesh network will blanket your home with superfast Wi-Fi: https://t.co/MGtkYyevXi https://t.co/ZXdBvViutn
1360,Forbesv3_1025.csv,91478624.0,19/10/2020 18:15, ,1.31824e+18,en,60.0,1.0,1.0,17.0,Sprinklr,"These 7 U.S. national parks are spectacular fall destinations for foliage, wildlife and other outdoor activities without the crowds that bigger-name parks receive: https://t.co/WxGRPc2wlG https://t.co/26AOYWkPP4"
1359,Forbesv3_1025.csv,91478624.0,19/10/2020 18:28, ,1.31824e+18,en,114.0,7.0,4.0,21.0,Sprinklr,Here are the 10 highest-paid female athletes of 2020: https://t.co/kkOI1QraCI by @kbadenhausen https://t.co/tuBsF1G6tE
1358,Forbesv3_1025.csv,91478624.0,19/10/2020 18:44, ,1.31825e+18,en,40.0,3.0,0.0,9.0,Sprinklr,"In partnership with @HarlemCapital, we will be hosting the inaugural MORE EQUITY Pitch Competition. Join us Oct. 20 as we bring together emerging startups and notable investors to celebrate diverse founders. Register at no cost today: https://t.co/kj78fxqrRZ #MOREEQUITY https://t.co/k7NG18TwdE"
1356,Forbesv3_1025.csv,91478624.0,19/10/2020 19:13, ,1.31825e+18,en,48.0,1.0,1.0,10.0,Sprinklr,The inside story of the first (legal) Native American distillery: https://t.co/yJ0d2Zwcid https://t.co/un5P7h2OzA
1355,Forbesv3_1025.csv,91478624.0,19/10/2020 19:28, ,1.31826e+18,en,91.0,2.0,2.0,13.0,Sprinklr,Here's how to stay positive during a long and exhausting job search: https://t.co/farzUPcoYi https://t.co/BnwB80ub8E
1354,Forbesv3_1025.csv,91478624.0,19/10/2020 19:41, ,1.31826e+18,en,95.0,1.0,5.0,37.0,Twitter Media Studio,"A century ago, O.W. Gurley built an empire of African American businesses in Tulsa and though it came burning down in the massacre of 1921, new generations of entrepreneurs were born https://t.co/hnfsPdBZZp https://t.co/RHctFAW2RY"
1353,Forbesv3_1025.csv,91478624.0,19/10/2020 19:58, ,1.31827e+18,en,67.0,2.0,2.0,20.0,Sprinklr,"These are the best software companies to work for in 2020, according to Glassdoor: https://t.co/LTNgfSNzXT https://t.co/tnmHZBanLG"
1352,Forbesv3_1025.csv,91478624.0,19/10/2020 20:03, ,1.31827e+18,en,0.0,0.0,0.0,12.0,Forbes Botstream,"RT @ForbesAdvisor: A recent @nberpubs study found that unlike past recessions, where men were often unemployed at higher rates than women,…"
