,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1026,FinancialTimesv3_1118.csv,4898091,13/11/2020 21:19, ,1.32736e+18,en,19,2,3,2,SocialFlow,Just in: US stocks advanced to a record high on Friday in a broad rally as investors weighed the worsening coronavirus pandemic against hopes for potential vaccines https://t.co/qQw2rf0eEm https://t.co/kt5d7jJDMg
1025,FinancialTimesv3_1118.csv,4898091,13/11/2020 21:30, ,1.32736e+18,en,22,4,4,4,SocialFlow,"The founder of Hays Travel, the family business that saved thousands of jobs when it bought Thomas Cook’s shops, has died https://t.co/phHZguDqGQ"
1023,FinancialTimesv3_1118.csv,4898091,13/11/2020 22:04, ,1.32737e+18,en,30,4,2,5,SocialFlow,"‘With fires burning in the woods around their house, voters invited an entertainer into the living room to spend four years smashing the furniture’: Trump was only a sideshow, says @KuperSImon https://t.co/LFyM82vonv"
1022,FinancialTimesv3_1118.csv,4898091,13/11/2020 22:30, ,1.32738e+18,en,65,6,19,23,SocialFlow,"Joe Biden has won the US election by more than 5m votes, but the conspiracies continue to proliferate in a sign, researchers warn, that the fundamental principles of political campaigning may have shifted permanently https://t.co/iA6hZlsdEH"
1021,FinancialTimesv3_1118.csv,4898091,13/11/2020 22:47, ,1.32738e+18,en,0,0,0,87,Twitter for iPhone,RT @neiLmunshi: There's a massive statue of King Leopold II next to the Royal Palace in Brussels. When post-George Floyd protests against r…
1018,FinancialTimesv3_1118.csv,4898091,14/11/2020 03:03, ,1.32745e+18,en,6,2,4,8,SocialFlow,Row over rights: Mediapro vs the beautiful game https://t.co/oWC9CtYjiF
1016,FinancialTimesv3_1118.csv,4898091,14/11/2020 04:03, ,1.32746e+18,en,30,0,14,5,SocialFlow,"FT readers, we need you: tell us about your favourite book of 2020 by posting a comment underneath this story and we'll publish the best responses &gt;&gt; https://t.co/k4ADP3rMHR"
1014,FinancialTimesv3_1118.csv,4898091,14/11/2020 04:38, ,1.32747e+18,en,77,4,3,24,SocialFlow,Zoom and the lost art of interruption https://t.co/0s98n9uKvJ
1011,FinancialTimesv3_1118.csv,4898091,14/11/2020 08:13, ,1.32752e+18,en,35,3,6,9,SocialFlow,The pandemic is causing an increasing number of UK property buyers to shun flats: https://t.co/BoCr3h2PMi
1010,FinancialTimesv3_1118.csv,4898091,14/11/2020 09:09, ,1.32754e+18,en,35,1,2,9,SocialFlow,Stock market investors start to look beyond coronavirus https://t.co/SuDk638CuS
1009,FinancialTimesv3_1118.csv,4898091,14/11/2020 10:00, ,1.32755e+18,en,25,2,1,5,SocialFlow,Hedge funds hit after abrupt market pivot on vaccine https://t.co/9nzTdkBTyA
1008,FinancialTimesv3_1118.csv,4898091,14/11/2020 10:32, ,1.32756e+18,en,28,0,1,6,SocialFlow,Universities seek to remain open while keeping virus at bay https://t.co/ixNXkwTUp7
1005,FinancialTimesv3_1118.csv,4898091,14/11/2020 13:37, ,1.32761e+18,en,32,2,7,12,SocialFlow,Donald Trump struggles to find legal firepower for vote challenges https://t.co/MCqNZR4pR2
1004,FinancialTimesv3_1118.csv,4898091,14/11/2020 13:37, ,1.32761e+18,en,48,5,5,22,SocialFlow,Investors pile into stocks at fastest rate in at least 20 years https://t.co/42ZHVkHIZg
1003,FinancialTimesv3_1118.csv,4898091,14/11/2020 14:07, ,1.32761e+18,en,50,3,8,11,SocialFlow,"‘I am not a person. I am not self-aware. I am not conscious. I can’t feel pain. I don’t enjoy anything. I am a cold, calculating machine’ https://t.co/OApl6GCwd9"
1002,FinancialTimesv3_1118.csv,4898091,14/11/2020 16:03, ,1.32764e+18,en,48,8,5,12,SocialFlow,"‘I love Christmas as much as the next man, even if the next man is a reformed Ebenezer Scrooge. But I’d rather not risk giving my family the unintended gift of Covid-19,’ says @TimHarford https://t.co/yK2r5WKsEs"
1000,FinancialTimesv3_1118.csv,4898091,14/11/2020 18:05, ,1.32767e+18,en,35,0,22,5,SocialFlow,"Joy Lo Dico: Four Seasons Total Landscaping was in fact an inspired choice for a post-election press conference – 'the Trump campaign, hitherto unknown for its artistic sensibilities, at that moment tapped into the raw culture that made America' https://t.co/OJ3Nu97g4M"
997,FinancialTimesv3_1118.csv,4898091,14/11/2020 20:38, ,1.32771e+18,en,27,5,8,10,SocialFlow,Schwarzman defended Trump at CEO meeting on election results https://t.co/XsJ8JR8GQi
994,FinancialTimesv3_1118.csv,4898091,15/11/2020 01:01, ,1.32778e+18,en,41,2,18,10,SocialFlow,Trump supporters descend on Washington to protest poll result https://t.co/HmZgqmRZ7v
993,FinancialTimesv3_1118.csv,4898091,15/11/2020 01:02, ,1.32778e+18,en,6,0,0,2,SocialFlow,‘I place Jarvis Cocker next to Margaret Thatcher and wait for sparks to fly’: @GeorgeWParker’s dream meal https://t.co/MQ7yCp8gYZ
990,FinancialTimesv3_1118.csv,4898091,15/11/2020 05:02, ,1.32784e+18,en,18,1,6,2,SocialFlow,Tigray crisis: ‘They know how to fight and they can do it ’til the end’ https://t.co/6R3rPKy4vA
988,FinancialTimesv3_1118.csv,4898091,15/11/2020 05:03, ,1.32784e+18,en,22,1,6,4,SocialFlow,Where does our enduring fascination with spys and spookery come from? https://t.co/6bj8VEHRmX
987,FinancialTimesv3_1118.csv,4898091,15/11/2020 05:05, ,1.32784e+18,en,47,6,6,15,SocialFlow,More and more clothes and accessories are being described as 'sustainable' by retailers. So why do we barely know what it means? Our fashion editor takes a look https://t.co/7wzyAUFsXx
984,FinancialTimesv3_1118.csv,4898091,15/11/2020 07:03, ,1.32787e+18,en,59,6,17,25,SocialFlow,"85 per cent of Chinese people would have it, but only 51 per cent of Americans
https://t.co/0zgFEAYFEU"
983,FinancialTimesv3_1118.csv,4898091,15/11/2020 08:16, ,1.32789e+18,en,41,1,7,12,SocialFlow,German auditors fight tighter regulation after Wirecard scandal https://t.co/hetVvIUxIu
981,FinancialTimesv3_1118.csv,4898091,15/11/2020 10:10, ,1.32792e+18,en,67,9,4,14,SocialFlow,Democracies that failed the Covid test will struggle on climate change https://t.co/lZYBEHqNsr
979,FinancialTimesv3_1118.csv,4898091,15/11/2020 12:57, ,1.32796e+18,en,45,4,13,8,SocialFlow,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/VjBCUWzyb4
978,FinancialTimesv3_1118.csv,4898091,15/11/2020 13:02, ,1.32796e+18,en,60,3,1,17,SocialFlow,"'Tax evasion deprived governments of revenue. Money laundering was the other side of the same coin.' We review Kleptopia, by Tom Burgis https://t.co/eJGI1IKkJ2"
977,FinancialTimesv3_1118.csv,4898091,15/11/2020 14:12, ,1.32798e+18,en,71,3,4,16,SocialFlow,German knowhow set to play leading role in coronavirus fight https://t.co/2AwCb3S5xA
973,FinancialTimesv3_1118.csv,4898091,15/11/2020 17:01, ,1.32802e+18,en,69,8,40,23,SocialFlow,Trump refuses to concede US election after acknowledging Biden victory https://t.co/nfvZo2WmyQ
972,FinancialTimesv3_1118.csv,4898091,15/11/2020 17:04, ,1.32802e+18,en,22,1,0,3,SocialFlow,"What is the property market doing, in the 'the most underrated place in Asia'? https://t.co/bvFBpYyDks"
971,FinancialTimesv3_1118.csv,4898091,15/11/2020 17:32, ,1.32803e+18,en,23,4,2,5,SocialFlow,Bank credit card profits in question as US consumers pay down debt https://t.co/qKiNCXEf7T
970,FinancialTimesv3_1118.csv,4898091,15/11/2020 17:57, ,1.32803e+18,en,45,4,3,23,SocialFlow,US surge in coronavirus cases darkens outlook for economy https://t.co/0yn4hxBXnu
968,FinancialTimesv3_1118.csv,4898091,15/11/2020 20:52, ,1.32808e+18,en,76,9,7,24,SocialFlow,"Coronavirus latest: Mask use decisive in controlling hospital transmission, says US study https://t.co/AvALl16PKy"
967,FinancialTimesv3_1118.csv,4898091,15/11/2020 21:45, ,1.32809e+18,en,64,8,4,17,SocialFlow,Just published: front page of the Financial Times international edition Monday November 16 https://t.co/qcPKAyJa84 https://t.co/ytVz9ZultZ
966,FinancialTimesv3_1118.csv,4898091,15/11/2020 21:49, ,1.32809e+18,en,59,8,15,17,SocialFlow,Boris Johnson forced to self-isolate after Covid-19 contact https://t.co/jktpdIm2hw
964,FinancialTimesv3_1118.csv,4898091,15/11/2020 23:07, ,1.32811e+18,en,15,6,2,1,SocialFlow,Simon agrees to buy rival mall operator Taubman at revised price https://t.co/C4jCa8sxib
963,FinancialTimesv3_1118.csv,4898091,16/11/2020 00:18, ,1.32813e+18,en,30,4,12,5,SocialFlow,"Hello, Hong Kong. While you were sleeping, this was our most read story: https://t.co/bQTCObMGBB"
962,FinancialTimesv3_1118.csv,4898091,16/11/2020 00:19, ,1.32813e+18,en,15,0,6,4,SocialFlow,Blow to Johnson plans for reboot as PM forced to self-isolate https://t.co/Kfot1AlZUR
960,FinancialTimesv3_1118.csv,4898091,16/11/2020 00:22, ,1.32813e+18,en,17,1,1,9,SocialFlow,PNC nears deal to buy BBVA’s US operations for $11bn https://t.co/2kDwgZqrXj
959,FinancialTimesv3_1118.csv,4898091,16/11/2020 01:56, ,1.32815e+18,en,36,4,1,11,SocialFlow,Walmart sells majority stake in Japanese supermarket chain https://t.co/cAiJYzrkBv
958,FinancialTimesv3_1118.csv,4898091,16/11/2020 02:03, ,1.32816e+18,en,45,2,2,12,SocialFlow,Japan GDP growth beats forecasts in second quarter https://t.co/4ALPiajFTF
956,FinancialTimesv3_1118.csv,4898091,16/11/2020 03:33, ,1.32818e+18,en,30,0,6,12,SocialFlow,"Follow our live coronavirus coverage:
🇯🇵 Japan's economy has rebounded with 5% growth in the third quarter 
🇬🇧 J&amp;J is launching a UK trial of its vaccine
🇬🇷 Greece will close primary schools and kindergartens after a case surge
Read more:https://t.co/uO3vvilv3i"
952,FinancialTimesv3_1118.csv,4898091,16/11/2020 06:25, ,1.32822e+18,en,64,2,7,18,SocialFlow,"Opinion: Donald Trump is providing a lesson in graceless exits that all leaders, outgoing or not, should study, writes @andrewtghill https://t.co/KlBBPxg8ZM https://t.co/OTsPl58Kvp"
951,FinancialTimesv3_1118.csv,4898091,16/11/2020 06:45, ,1.32823e+18,en,21,0,2,9,SocialFlow,Covid-19 has wrought fresh economic damage to Italy's south https://t.co/1mPD04J9NS https://t.co/vGOZwQVfdA
949,FinancialTimesv3_1118.csv,4898091,16/11/2020 07:25, ,1.32824e+18,en,30,0,6,4,SocialFlow,Boris Johnson has been forced to self-isolate amid a government upheaval https://t.co/jLiB3X2jxS
948,FinancialTimesv3_1118.csv,4898091,16/11/2020 07:45, ,1.32824e+18,en,25,0,0,7,SocialFlow,"Opinion: If only I could compare serious investments as easily as, say, airline flights or hotels, writes @pilitaclark https://t.co/4ROBe5FOby https://t.co/LxGujcLGni"
947,FinancialTimesv3_1118.csv,4898091,16/11/2020 08:05, ,1.32825e+18,en,41,0,3,8,SocialFlow,A blue wave in the majority-white suburbs was pivotal to Joe Biden’s electoral college win https://t.co/FG58Qvxx9p
937,FinancialTimesv3_1118.csv,4898091,16/11/2020 12:30, ,1.32831e+18,en,17,1,8,8,SocialFlow,What will a Biden win mean for Asia? https://t.co/KgaEYsC6LG
933,FinancialTimesv3_1118.csv,4898091,16/11/2020 14:30, ,1.32834e+18,en,25,1,2,8,SocialFlow,US pharmaceutical group Johnson &amp; Johnson is launching a UK trial of its experimental Covid-19 vaccine https://t.co/YuOGVr7Rmn
932,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:00, ,1.32835e+18,en,54,3,2,18,SocialFlow,German companies make the specialist containers that will be critical for distributing the new Covid-19 vaccine https://t.co/EPYCBenB5y
893,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,7,1,1,0,Ads Uploader for Twitter,America’s other identity divide — class https://t.co/ctJjUuA35S
907,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,41,1,0,8,Ads Uploader for Twitter,Pan-Asia trade pact covers a third of the world’s population and economic output https://t.co/MtthJ615YC
894,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,29,5,3,5,Ads Uploader for Twitter,New York and the crisis in mass transit systems https://t.co/Z7So8GyyFW
899,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,1,0,0,0,Ads Uploader for Twitter,America’s other identity divide — class https://t.co/aP8xyGQlmn
883,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,219,12,39,48,Ads Uploader for Twitter,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/xARJvhKHnK
921,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,2,0,0,0,Ads Uploader for Twitter,The husband and wife team behind the German company are pioneers in a technology that could transform medicine https://t.co/cvTZXlHFPk
911,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,6,1,1,0,Ads Uploader for Twitter,"In a contest defined by record ballots for both candidates, race has played an increasingly nuanced role https://t.co/Ujg4zehjwd"
896,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,0,0,0,0,Ads Uploader for Twitter,America’s other identity divide — class https://t.co/HxBhYu55mQ
886,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,69,5,17,9,Ads Uploader for Twitter,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/cOURmLWI1H
909,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,4,1,0,1,Ads Uploader for Twitter,Critics say his rise is symbolic of a system where too much power is in the hands of too few https://t.co/z5xrL02OWI
920,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,7,1,0,2,Ads Uploader for Twitter,Pan-Asia trade pact covers a third of the world’s population and economic output https://t.co/lCpZebA8RU
903,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,148,10,3,48,Ads Uploader for Twitter,Inside the hunt for a Covid-19 vaccine: how BioNTech made the breakthrough https://t.co/9IAwTcb045
902,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,879,55,33,218,Ads Uploader for Twitter,German knowhow set to play leading role in coronavirus fight https://t.co/Urj6ZTeMxi
916,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,25,1,1,6,Ads Uploader for Twitter,The husband and wife team behind the German company are pioneers in a technology that could transform medicine https://t.co/Pd0UWDMMj0
913,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,6,1,0,2,Ads Uploader for Twitter,Pan-Asia trade pact covers a third of the world’s population and economic output https://t.co/ZhV86v5cVC
898,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,78,2,17,12,Ads Uploader for Twitter,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/ImqUug7kun
926,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,122,39,82,18,Ads Uploader for Twitter,Boris Johnson due to outline move to bolster electric vehicle market https://t.co/hldtYxKrea
888,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,1,0,0,0,Ads Uploader for Twitter,New York and the crisis in mass transit systems https://t.co/TM2MRltytG
881,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,0,0,0,0,Ads Uploader for Twitter,America’s other identity divide — class https://t.co/NFesTpcmHo
891,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,2,0,1,0,Ads Uploader for Twitter,New York and the crisis in mass transit systems https://t.co/SM6sa7oud6
929,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,93,14,34,17,Ads Uploader for Twitter,Boris Johnson due to outline move to bolster electric vehicle market https://t.co/z4VODRJ9sN
889,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,65,7,15,9,Ads Uploader for Twitter,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/g5BGZs6DCC
922,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,22,2,7,2,Ads Uploader for Twitter,President initially tweets Democrat won because of rigged vote before vowing to fight on https://t.co/z5VXsFZFw0
917,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,30,8,4,19,Ads Uploader for Twitter,Critics say his rise is symbolic of a system where too much power is in the hands of too few https://t.co/rA0EEOimzd
897,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,69,1,8,19,Ads Uploader for Twitter,New York and the crisis in mass transit systems https://t.co/EmdZDjoz81
910,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,163,8,27,31,Ads Uploader for Twitter,"Tycoon who angered Beijing talks about Hong Kong’s uncertain future, backing Trump and never giving in https://t.co/TjHUHwHsgU"
901,FinancialTimesv3_1118.csv,4898091,16/11/2020 15:54, ,1.32837e+18,en,135,5,24,22,Ads Uploader for Twitter,Lawsuit tracker: where and how is Donald Trump fighting the result? https://t.co/Jg7voBfceN
878,FinancialTimesv3_1118.csv,4898091,16/11/2020 17:00, ,1.32838e+18,en,40,7,13,10,SocialFlow,"Joe Biden's stress on working with allies, rather than confronting and abusing them as Trump did, is clearly a good idea, writes Gideon Rachman. 

But a more friendly American attitude is no guarantee of success — even in Europe https://t.co/3YRU7Qlgoo"
877,FinancialTimesv3_1118.csv,4898091,16/11/2020 17:30, ,1.32839e+18,en,31,2,5,12,SocialFlow,"About 30% of Italy’s population have suffered a fall in their household income as a result of the coronavirus crisis, the Bank of Italy has found. Now that a second round of restrictions has come into force, one resident says she is lucky to earn €3 a day https://t.co/yAdBfe1t0q"
876,FinancialTimesv3_1118.csv,4898091,16/11/2020 18:00, ,1.3284e+18,en,16,0,2,0,SocialFlow,"What happened at the FT Global Boardroom? 

Here is what leaders in business, politics and economics had to say about building the world back after Covid-19 https://t.co/vuQ9vw8mdI"
875,FinancialTimesv3_1118.csv,4898091,16/11/2020 18:30, ,1.32841e+18,en,49,5,6,13,SocialFlow,"Opinion: Trump is providing an object lesson in graceless exits that all leaders, outgoing or not, should study, writes Andrew Hill https://t.co/XYGZXZL2iJ @andrewtghill #leadership"
874,FinancialTimesv3_1118.csv,4898091,16/11/2020 18:41, ,1.32841e+18,en,0,0,0,35,Twitter Web App,"RT @christinezhang: NEW: #Election2020 turnout is the highest in over a century, but who's gotten the most votes, and where? We looked at p…"
873,FinancialTimesv3_1118.csv,4898091,16/11/2020 19:00, ,1.32841e+18,en,71,3,19,15,SocialFlow,Donald Trump’s national security adviser said it 'obviously' looked as though Joe Biden had won the US election and promised a smooth transition https://t.co/pOibNkfdqW
872,FinancialTimesv3_1118.csv,4898091,16/11/2020 19:30, ,1.32842e+18,en,20,1,1,3,SocialFlow,"The US is not massed on opposite sides of a political divide, writes Oren Cass. Biden's nation is Trump's nation and Obama's nation, too https://t.co/GGQfHUI79x"
871,FinancialTimesv3_1118.csv,4898091,16/11/2020 20:00, ,1.32843e+18,en,23,4,3,8,SocialFlow,"Will people go back to using public transportation after the pandemic is over? Big mass transportation systems around the world, from those in New York City to London, may suffer significantly from a permanent change in work habits https://t.co/MYCh2CAWIZ https://t.co/2CDmcNBm7u"
870,FinancialTimesv3_1118.csv,4898091,16/11/2020 20:30, ,1.32844e+18,en,12,1,3,5,SocialFlow,"FT View: With a route to a tolerable compromise already visible, no responsible government would lead the UK into a no-deal outcome in the middle of a global pandemic https://t.co/6Zcs9ymIuH"
867,FinancialTimesv3_1118.csv,4898091,16/11/2020 21:30, ,1.32845e+18,en,159,11,19,35,SocialFlow,📌Bookmark this: Donald Trump has filed so many lawsuits to try undo the outcome of the US election that we made a lawsuit tracker in order for you to understand and keep up with everything that's going on https://t.co/jb5nfk3o8b
861,FinancialTimesv3_1118.csv,4898091,16/11/2020 22:57, ,1.32847e+18,en,40,2,5,14,SocialFlow,Buffett pulls back on banks and bets on drugmakers https://t.co/DJml2FvCNb
862,FinancialTimesv3_1118.csv,4898091,16/11/2020 22:57, ,1.32847e+18,en,11,3,1,4,SocialFlow,Airbnb woos investors with return to profit ahead of IPO https://t.co/uAJ0ffjx69
860,FinancialTimesv3_1118.csv,4898091,16/11/2020 23:00, ,1.32847e+18,en,3,0,1,0,SocialFlow,"'Like so many lesser operas of the Enlightenment, it is a stock comedy-by-numbers, but the music makes everything worthwhile' – read the FT's review of 'L'Amant Anonyme' performed by the LA Opera (★★★☆☆) https://t.co/4PiZTXWYNN"
859,FinancialTimesv3_1118.csv,4898091,16/11/2020 23:17, ,1.32848e+18,en,107,6,15,28,SocialFlow,Tesla to join S&amp;P 500 in December https://t.co/2zOmE1Dl1d
855,FinancialTimesv3_1118.csv,4898091,17/11/2020 00:00, ,1.32849e+18,en,10,0,2,7,SocialFlow,"Leadership: How China's Futu Securities 'has become the YouTube of e-trading'.
https://t.co/T4Fc5XZS3b"
851,FinancialTimesv3_1118.csv,4898091,17/11/2020 01:03, ,1.3285e+18,en,17,0,2,10,SocialFlow,New Delhi’s toxic air exacerbates coronavirus threat https://t.co/YKwxxBDYgk
848,FinancialTimesv3_1118.csv,4898091,17/11/2020 01:30, ,1.32851e+18,en,19,0,1,7,SocialFlow,".@JancisRobinson: 'In the late 20th century, I was aware that women did most of the hard work in the UK wine trade but were rarely given any power or credit' https://t.co/29FvpLSRYL"
846,FinancialTimesv3_1118.csv,4898091,17/11/2020 02:24, ,1.32852e+18,en,64,7,3,10,SocialFlow,Private equity group buys Taylor Swift’s catalogue for over $300m https://t.co/9czWs2jjVc
845,FinancialTimesv3_1118.csv,4898091,17/11/2020 02:30, ,1.32853e+18,en,66,2,8,13,SocialFlow,Opinion: Joe Biden’s election as US president and China’s commitment to achieve net-zero carbon emissions by 2060 bring hope that next year’s UN climate summit might break with tradition and actually act to curb emissions https://t.co/69F2lRvRE5
844,FinancialTimesv3_1118.csv,4898091,17/11/2020 03:00, ,1.32853e+18,en,36,1,1,11,SocialFlow,"From Venice's bell tower rebuilt in the 20th century to the Chinese Tower Bridge and Eiffel Tower, via the unmissable Parthenon in Tennessee, John Darlington explores the centuries-old yet curious architectural phenomenon of fake heritage: https://t.co/vrs9VDGVCB"
843,FinancialTimesv3_1118.csv,4898091,17/11/2020 03:30, ,1.32854e+18,en,13,0,6,5,SocialFlow,"If you leave your job, please share with us the memo that you would write to your successor https://t.co/LCDD4fVNjV"
841,FinancialTimesv3_1118.csv,4898091,17/11/2020 04:10, ,1.32855e+18,en,79,2,4,22,SocialFlow,Walmart has decided to quit Japan after 18 gruelling years. Here’s why https://t.co/evTYtz07K8
839,FinancialTimesv3_1118.csv,4898091,17/11/2020 05:10, ,1.32857e+18,en,42,2,7,11,SocialFlow,Taylor Swift's catalogue sale has turned a handsome $300m profit — but not for the artist https://t.co/GHmEvf5O7h
837,FinancialTimesv3_1118.csv,4898091,17/11/2020 06:50, ,1.32859e+18,en,23,0,0,8,SocialFlow,"Beijing's hands-off approach to Big Tech lasted a decade. Now, it has ended https://t.co/2H9mQmtfe6"
836,FinancialTimesv3_1118.csv,4898091,17/11/2020 07:10, ,1.3286e+18,en,34,1,1,14,SocialFlow,"The eurozone was on the brink of recession before Covid-19. Now, hopes have risen of an end to the pandemic. But the bloc must weather the storm first https://t.co/oy8EOxQlTz https://t.co/I1iDU8MLMj"
835,FinancialTimesv3_1118.csv,4898091,17/11/2020 07:40, ,1.3286e+18,en,45,1,0,11,SocialFlow,Growing up is never easy. Try doing it during a global pandemic https://t.co/G1O2v3XjoW
832,FinancialTimesv3_1118.csv,4898091,17/11/2020 08:40, ,1.32862e+18,en,30,1,3,16,SocialFlow,Companies announced nearly $40bn worth of deals on Monday alone despite the pandemic https://t.co/Jwp2kU83Pe
831,FinancialTimesv3_1118.csv,4898091,17/11/2020 09:11, ,1.32863e+18,en,13,0,1,5,SocialFlow,"'In this instance, [double vision is] a delight' – For @htsi's new 'Kudos Project' column, celebrating black-owned businesses &amp; debuting in print this week, @CharlenePrempeh meets the identical twin sisters behind Coco &amp; Breezy Eyewear: https://t.co/A2vwp1fYAR"
827,FinancialTimesv3_1118.csv,4898091,17/11/2020 10:00, ,1.32864e+18,en,25,1,1,6,SocialFlow,Stocks that had been left behind in the pandemic era are now soaring after Covid-19 vaccine breakthroughs https://t.co/12hayfZBS6
825,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:00, ,1.32865e+18,en,33,2,2,16,SocialFlow,"The Moderna vaccine will not be available for the UK until spring, while Pfizer and BioNTech’s jab is likely to be available from as early as the end of the year, said the UK housing secretary https://t.co/ndq223bwD2"
823,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:17, ,1.32866e+18,en,1044,39,11,173,Twitter Web App,"Chief among their concerns is mental health and employment, with about one in six people aged 18-29 likely to have lost their work as a result of Covid-19 https://t.co/1gEx8C26NN https://t.co/WEgK6shf68"
822,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:18, ,1.32866e+18,en,1285,137,27,249,Twitter Web App,"Millions of young adults globally have moved back in with their parents after the virus began to spread. In the US, the share of 18- to 29-year-olds living with their parents is the highest ever recorded https://t.co/1gEx8C26NN https://t.co/wdAxI2xOya"
819,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:24, ,1.32866e+18,en,626,65,6,123,Twitter Web App,"Those aged 18 to 29 are experiencing a higher level of distress compared with other age groups, according to several studies, experts believing that the mental health impact of Covid-19 will far outlast the actual disease https://t.co/1gEx8C26NN https://t.co/o6JoGEMoKm"
818,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:25, ,1.32866e+18,en,329,46,10,107,Twitter Web App,"How is the ‘Covid generation’ youth, aged 16 to 30 from around the globe, experiencing this pandemic? Read our analysis from a survey of more than 800 people affected by Covid-19 https://t.co/1gEx8C26NN"
817,FinancialTimesv3_1118.csv,4898091,17/11/2020 11:53, ,1.32867e+18,en,0,0,0,1079,TweetDeck,RT @federicacocco: The pandemic &amp; the associated lockdowns have had a devastating effect on younger generations. Many wrote to us saying th…
816,FinancialTimesv3_1118.csv,4898091,17/11/2020 12:00, ,1.32867e+18,en,10,4,3,2,SocialFlow,The second lockdown couldn’t have come at a worse time for high street retailers in the UK. Join our live Q&amp;A on the issue — starting now — as FT experts @ClaerB and @AndyBounds answer your questions https://t.co/kXISDWcyUy
814,FinancialTimesv3_1118.csv,4898091,17/11/2020 13:00, ,1.32868e+18,en,50,4,5,17,SocialFlow,"Tesla is set to join the S&amp;P 500 index of leading US stocks next month, with the announcement sending the electric carmaker’s shares up 13% in after-market trading https://t.co/X53wxCQnak"
813,FinancialTimesv3_1118.csv,4898091,17/11/2020 13:30, ,1.32869e+18,en,25,3,1,6,SocialFlow,"Boris Johnson’s Brexit envoy, David Frost, wrote in 2016 that Britain would be the one having to blink to secure an EU trade deal in what now seems a prescient remark https://t.co/0xwkkwRzjT https://t.co/oqkZCq9d8k"
812,FinancialTimesv3_1118.csv,4898091,17/11/2020 13:45, ,1.3287e+18,en,12,1,2,6,SocialFlow,"In an effort to ensure the brand’s survival, Huawei is selling its budget smartphone unit Honor to a government-backed consortium https://t.co/zN54xKaxJy"
811,FinancialTimesv3_1118.csv,4898091,17/11/2020 13:52, ,1.3287e+18,en,36,3,2,18,Twitter Web Client,"⚡️ “The under 30s: How Generation Covid is losing out”

https://t.co/BldkGfQxYv"
807,FinancialTimesv3_1118.csv,4898091,17/11/2020 14:45, ,1.32871e+18,en,9,2,2,1,SocialFlow,"China’s second-largest ecommerce platform, Pinduoduo, is planning to raise new financing to compete with Alibaba and https://t.co/uQ0jEWxVCG https://t.co/27JILssxQn"
